<<<<<<< HEAD
NPA,Area-2020,Age_of_Residents-2021,Tree_Canopy-2012,Impervious_Surface-2023,Housing_Density-2023,Housing_Size-2023,Housing_Age-2023,New_Residential-2023,Residential_Renovation-2023,Commuters_Driving_Alone-2022,Vacant_Land-2023,Youth_Population-2022,Older_Adult_Population-2022,White_Population-2020,Black_Population-2020,Asian_Population-2020,All_Other_Races-2020,Hispanic_Latino-2020,Commercial_Construction-2023,Bachelors_Degree-2022,Early_Care_Proximity-2023,School_Age_Proximity-2023,Recycling_Participation-2022,Solid_Waste-2022,Solid_Waste_Diversion_Rate-2022,Electricity_Consumption-2013,Water_Consumption-2022,Low_Cost_Healthcare_Proximity-2022,Home_Ownership-2022,Single_Family_Housing-2023,Residential_Occupancy-2022,Nuisance_Violations-2022,Long_Commute -2022,Bicycle_Friendliness-2023,Street_Connectivity-2022,Transit_Proximity-2023,Household_Income-2021,Employment_Rate-2022,High_School_Diploma-2022,Rental_Costs-2021,Commercial_Space-2023,Commercial_Building_Age-2023,Adopt_a_Stream-2023,Transit_Ridership-2022,Grocery_Proximity-2023,Pharmacy_Proximity-2022,Population_Density-2020,Voter_Participation-2022,Residential_Tree_Canopy-2012,Library_Card_Prevalence-2018,311_Request_Rate-2022,Rental_Houses-2023,Births_to_Adolescents-2019,Low_Birthweight-2019,Prenatal_Care-2019,Age_of_Death-2019,Proficiency_Elementary_School-2023,Proficiency_Middle_School-2023,Proficiency_High_School-2023,Highschool_Graduation_Rate-2023,Student_Absenteeism-2023,Neighborhood_School_Attendance-2023,Housing_Violations-2023,Foreclosures-2023,Adopt_a_Street-2023,Board_Committee_Participation-2023,Neighborhood_Organizations-2021,Park_Proximity-2023,Job_Density-2019,Home_Sale_Price-2023,Natural_Gas_Consumption-2013,Fire_Call_Rate-2021,Fincancial_Services_Proximity-2023,Public_Health_Insurance -2017,Subsidized_Housing-2023,Residential_Demolitions-2023
382,-0.386868098195254,-1.9398352801233796,-0.3192953998574933,0.1902268560449376,-0.1223146255884278,-0.8132415943519652,0.8718095301279842,6.048032771540431,0.6479168883921259,-0.4774505442170196,-0.1926911045882533,-0.4806087617244157,-0.939397365701464,-0.7159556868425326,1.4790501836711274,-0.6638975611635758,-0.9808982727233372,-0.5917283661774156,0.3693383985509581,-0.4670600342615689,1.116954426594669,1.102577013705533,-0.5788946359916436,-0.128987006415568,-0.8327100053463034,-0.5397602366368256,-1.0684533032875103,1.0680465962677612,0.0705681422241321,0.6577180163323878,-0.8760388012124962,0.1012892230388835,-0.9193757552676028,1.5110680816382944,1.2549034309759934,0.7457812860750413,-0.6503222603359541,-0.1315140560444486,0.2889758562914643,-1.1616754578368416,-0.2328286229008842,2.41247674173416,1.0182688144227017,0.0407469119779578,,1.3270787760595264,0.2863592122899175,-0.7527515291126093,0.2170800348451339,-0.4009739839521661,1.4325436054779934,0.8491068515936393,-0.1984233447738322,-0.3582357392644514,0.37152927383741,0.1986227655538088,-1.373246927296156,-1.469012288234266,-0.6686413380265761,-2.8622883107092068,0.9501134718070277,-1.4142871703282984,0.7135836559998076,-0.3084262268356577,0.9272317652153912,2.644940300408019,1.129119317209884,1.0539365653251185,-0.1564470406846428,0.3818722341673518,-0.238263303580273,0.4862342251436948,1.4339976979840647,0.5832706115167318,0.8273122209999375,1.0386356735382831
383,-0.1470814405254211,-0.1828026815184263,0.1874961697485121,0.9203216556557564,0.1108349306619398,-0.7722227602379469,1.1082234490231415,-0.2992438134181306,0.5125224646397992,-0.6977054226349699,-0.7219597065265042,1.1734303238465342,-0.4343945800081728,-0.1246122278244516,-0.923567067087506,-0.4690384873059063,-0.4193967494246662,2.2534176171163787,-0.4074145221129127,-0.6364967490498812,0.4590794628508052,0.3581750031088513,-0.5550428475448419,-0.128987006415568,-0.8777363192087958,-0.2963173102287493,-0.6637807802008562,1.5955993176684138,0.0675320289377001,0.3358668866015284,0.1804479879836172,0.0378751101071373,-0.2556074750582778,1.90443220086114,0.5690359213493091,0.5807074515380872,-0.4239782016727162,-0.5797573287264995,-1.372791273083753,-0.7707236924487572,-0.2834044392686064,0.6711104569006097,1.0182688144227017,-0.334581461464887,0.6735650898370321,0.9611829640070484,0.2863592122899175,0.5631324729593783,0.9553540882347236,-0.5423852774062067,0.3490596166384426,-0.1741315178332412,0.8548864753205573,-0.2956597863246767,-1.0556783060499515,0.4584308973697991,-1.241164607377925,-0.9426047480925354,-0.6879184883509557,-1.0420633409365447,1.080699036921263,0.6773337413814192,-0.4001574177195218,-0.3084262268356577,-0.4360849262988046,-0.741248436344237,0.1586823514138519,0.59778195263845,-0.2172203963619056,-0.1720915723648543,-0.0560742158032311,-0.3072809949831678,0.2117373447477613,0.1826384979102041,-0.0766185300985145,-0.4620631114710853
385,0.0816392880846707,-0.3179590352572689,-0.4908440836666028,-0.138253304665907,0.0175751081617927,-1.334949890739635,1.581051286813456,-0.2012920142675355,0.1740364052589823,-0.6004570629760901,-0.1969306293851923,0.8907291668972498,-0.0664768614757222,-1.2630024068476882,1.6352313973861852,0.1225480534706153,-0.427088551113689,-0.165196093555606,-0.0918586480932151,-1.2144882117560525,0.8796947842570062,0.834111781673433,-0.8412643089064656,-0.8666314493545969,-0.5175258083088549,2.533706709265137,-0.5998851186608581,-0.8833375861181254,-0.4040865941771854,0.3500895179078892,-1.007394310475528,-0.0428039198114989,-1.5298830065375728,-0.0623883952530856,-0.0066853499647148,0.7457812860750413,-1.038051702472502,-0.3486907646614344,-0.9631427267437356,-0.856163482235557,-0.1708057794975199,1.9045782419910413,1.0182688144227017,-0.1980815343881324,-1.343663377018367,-0.913839436112847,0.2863592122899175,-1.4146497670619187,0.002980559362153,0.027508304367802,1.3035757315727172,1.3740143931672024,1.836675258248044,1.3434825365144187,-1.4264312124481149,-1.1004178935261428,-0.8938389266290896,-1.3035962167379953,-0.6864173987765163,-0.5318115973884133,1.5163345841232816,-0.4708431216989477,2.2263430454636506,0.7818759309443745,-0.1007299246968094,-0.4055407053708422,0.1586823514138519,0.4686455925347729,-0.3250440919183394,-0.9834360191106556,0.4904930475278946,0.3208962595204982,,2.185799065942842,-0.2871921081251404,-0.220014920340542
386,-0.5913319753320719,-0.588271742734954,0.4669101686704145,0.3741420987957349,1.463102356914072,-0.5466191726108462,0.8718095301279842,-0.0004908260088156,1.3700204817378687,0.3436588693482093,-0.3910685622993645,-1.5842462509375652,-0.1693557284743926,0.3179950262152691,0.069869687196627,-0.4550198488988797,0.4036260313007829,-0.6116971055323693,0.6120736862584177,0.6533001956248349,0.620987430662563,-0.5589329426899589,0.025350671327339,0.6086574365234608,0.1353557426972884,-0.4532739338339563,-1.0045576417475124,-0.2605592361900674,0.0856019873211999,-0.3678946442173198,0.2422478444018354,-0.0060680008187174,-0.968720582461332,2.691160439306829,1.4776701530396876,0.7457812860750413,0.1815344889282521,-1.039795736268239,0.1826350940374242,-0.2088923474870731,0.0107444524780981,1.83202131345631,1.0182688144227017,-0.2608426954512843,-0.7784600621360018,-0.0739211071761258,0.5857644023606968,0.8544294217127096,1.1620708231838084,-0.3694143819795906,1.5748251349699876,0.2325006441804033,0.4030035586751248,0.4726338581025555,1.6053337912119154,-0.7107056958021574,-0.1319913907151877,-0.7850727218386501,,-0.6953538228846093,-0.1401020936018959,-2.418019423548514,-0.5429507264073542,-0.3084262268356577,1.1691356870988765,2.967660716753639,-0.8117546143821801,1.0539365653251185,-0.2211412580185032,0.6484921794142555,-0.238263303580273,0.5397416573842115,,0.3428913433528152,0.5394334508741588,2.297286267417109
387,1.3785211617118265,-0.1828026815184263,-0.8993075663646499,1.244964829651704,-0.8217632943395309,-1.293931056625617,0.9900164895755628,-0.0053884159663453,-0.4803699762105972,0.1883884276895314,0.4144222015285156,0.2645300584057623,0.0942289011864011,-1.175129201000909,1.4932484758270417,-0.0162364667589478,-0.850137644009948,0.0185163085099674,-0.164679234405453,-1.321074625976877,0.6980126563055428,0.628533900176169,-0.4834874822044361,-1.6042758922936258,-0.3599337097901303,-0.2370581768267833,-0.6637807802008562,-0.1117466814758958,-0.3827324671089933,0.1510801689286653,-0.0916259989949318,0.0999705664709838,-0.3697808783090521,0.3309757239697589,1.5448890362891263,0.7457812860750413,-0.7568620136344232,-2.505291729746283,-1.5967475509350944,-0.8691089049305267,0.11695047736176,0.4534396712964158,0.0778020578925295,-0.0517185075710871,0.7141126381582321,0.1658785190123737,-1.2106667380639793,-1.1216271234495785,0.4459449913959069,0.2987994982474421,1.8067540946092029,1.0498384096265894,1.8724357768314952,0.6116915313020547,-1.6771671986307897,-0.450897563986167,-1.0090323684854874,-0.7660286214624402,-1.3359273107935687,-0.8287036375199699,1.7387445014974674,-0.7605271385856918,0.762896574083101,1.713688034453129,0.589524552819094,-0.0921543052953065,0.1586823514138519,1.0368260966735725,0.3042542039655743,-0.7621461837538273,0.1261148719738107,1.5419358632490892,-0.2256874816728743,2.5864311795493697,-0.1552282884758865,-0.4620631114710853
388,-0.4351593572562451,-0.9937408039514816,-0.7117374704640194,0.6009538673724864,1.3698425344139251,-0.7068489933687302,2.1129826043275597,0.8957681362191293,0.8058770494365072,-1.1174122555381591,-0.584006262189509,-1.9045732926069248,-0.8546199562968505,0.8232659598342508,-0.37826390897442,-0.3891322483858548,-0.427088551113689,-0.8760832145919555,2.408314815293619,1.0600717577652736,0.7617706829808928,0.5758241669807218,-1.0400292126298154,-0.8666314493545969,-0.0334929342870589,-0.4708915140345408,-0.9193634263608482,1.0861579375686694,-1.0700011345998532,-0.8979183998813709,-0.9840413053709623,-0.0413993018100607,-1.7223193639892578,2.691160439306829,2.921743285211695,0.7457812860750413,-0.1636496080169204,0.7042321845239533,0.6075138863340822,0.2804446303827806,0.1033324788895458,0.3083258142269532,1.0182688144227017,2.6479146293720497,-0.6955338880580684,1.190758575125496,0.2863592122899175,0.3152523031831133,0.4754759535314903,-0.4756245809257584,0.8780760137672096,0.9158949156391136,0.292471046689911,-0.6224453183434997,1.066404308715617,0.0687186996458136,0.484215951875222,-0.3146380994501315,1.463893416607938,,-0.342773167211415,0.4373893690770316,-0.6427302711361339,-0.3084262268356577,1.9445158924761157,0.7672258093872832,1.129119317209884,1.0539365653251185,1.0845056736284957,0.4104528776702281,-0.147168759691752,0.5381364344169959,0.7066647943388277,-0.618625729302851,-0.3354890707546434,-0.0263763674361073
389,0.4836817498535935,-0.4531153889961115,0.2578105197728255,0.1401254352266754,0.2507246644121603,-0.8952792625800018,1.1082234490231415,-0.2845510435455414,0.1740364052589823,-1.3581371867071743,-0.9143668618272014,-0.0497356963437772,0.3068657326847835,-0.3532986446797997,-0.1763819423825126,0.2304915692047199,-0.6501508000953528,1.0401170139093954,-0.4802351084251505,-0.9363721831899646,0.8658898174654691,0.4547845437874778,-0.5470922513959078,-0.128987006415568,-0.2811376605307683,-0.4516723356339032,-0.6850793340475222,0.284017674914976,-0.6652149805561637,-0.0399201112590812,-0.461392674975452,-0.0935616244667789,0.6626161859226672,1.117703962415449,0.3117800349329035,0.3844282233735659,-0.5877624934984423,0.2748894302467076,-1.239843766520311,-0.7344765089028421,-0.4628994153093898,0.8887812425048034,1.0182688144227017,0.5698046279236808,-0.8903098151285525,0.2594437478352765,0.5857644023606968,-0.1307550901959256,0.2761419591163009,-0.3536345809933028,0.0557986233206681,0.1144423182782095,1.3067693919659902,0.3300997430730689,-1.0533849891031588,1.2378552928177702,-0.342403654038742,-0.4659009241873628,-0.4951469851071581,-0.6128039376341488,0.1139181331383831,-0.4412197550691453,0.0069519554716937,-0.3084262268356577,0.7321698879172296,0.3222277731018217,0.1586823514138519,0.777030448097793,-0.2936771986655586,-0.3582455031057888,0.3083039597508527,-0.1788631576059278,-0.4518789511288346,0.5832706115167318,0.9167936689411544,-0.4620631114710853
390,-0.6063574055547284,-0.5477248366133016,-0.3323344893396702,0.8986201011048137,0.4372443094124544,-0.8260599800125958,0.5171886517852484,0.0680754333966009,0.1740364052589823,-0.8008900841273396,-0.5273182821156727,-0.8321045697277901,-0.5081775446867282,0.4303574861504954,-0.2247448750385959,0.1253517811520206,0.1344129721849814,-0.632464594461521,0.2965178122387202,0.1990890513679461,0.6749400635214875,1.1089066908320748,-0.4834874822044361,-0.128987006415568,0.2254083704222738,-0.5301506474365068,-1.2388417340608384,1.7196221468695172,-0.6207179880167538,-0.5342167457336907,0.1361222605364424,0.0987650209288764,0.1926868069948258,0.3309757239697589,-0.2932889501143263,0.7457812860750413,-0.7641292948196831,0.9131275505493098,-0.2282766592439466,-1.2005117259217506,-0.4186583271082131,1.6869074563868474,-1.3005942426140649,-0.0590816014645117,,2.1843469487514877,0.2863592122899175,0.0987731790822677,0.2835246996501969,0.289695766909199,0.9401497894142924,0.2069516996805663,-0.1431570887812253,0.0919634777189268,0.1712462604841757,-0.450897563986167,0.2103982074162216,0.3580834105654506,-0.5963520243101519,-0.4477041671332277,-0.258599861597088,-1.3053633027965224,0.1227544746108117,-0.3084262268356577,-0.1544014928811771,0.3701048391666407,-0.8117546143821801,-0.80851845716857,-0.048623345128209,-0.113886900153824,-1.1492087424654829,0.0533590983179147,0.7824283524838752,0.1826384979102041,-0.2675376267317886,0.6029489295033054
391,-0.2202000542014678,0.0875100259592587,1.600723383976727,-0.3456445861642008,-0.3554641818387956,0.2417115455179428,0.6353956112328271,-0.2894486335030711,1.189494583401433,0.1717955802221368,-0.8995279608913299,-0.4405953052886537,1.2972045938099712,1.48555622849092,-1.1613884606990714,-0.585393186084227,-0.5424655764490326,-0.8113844990819057,-0.4802351084251505,1.3338332006766678,-1.4105081061150262,,-0.0621058863109343,0.6086574365234608,1.002112284550272,-0.0656871694210981,-0.1313169340342058,-0.9052554675252048,1.495146173984576,1.2608286168665,0.3961942544698129,-0.0864823821693138,0.2660779050114664,1.117703962415449,-0.0378667615547441,-1.899496993233898,1.274354837000364,0.8986018636778803,0.4951992306304117,1.0468136539249857,-0.7708930903964915,1.6869074563868474,,,,-0.913839436112847,-0.3124511678516413,1.500701661419506,1.4573804445396443,0.136146165004168,1.1369312190840453,-1.0605266588629405,-0.6925686924724348,0.1545394306587013,1.4073440948054736,1.6275674905417556,0.8586260086715473,0.8891793395251207,1.601243112669144,1.038193767375068,-1.6485786306766692,-1.1948475441238615,-0.5727923205351452,-0.3084262268356577,-0.7542171619993531,1.3886922632374965,-0.8117546143821801,0.1314646118744347,-0.328964953574937,0.278031441564345,0.8548712230819784,-0.4870659673113038,,-0.939131420188073,-0.3354890707546434,0.0220332707900013
392,0.9639642686401528,0.4929790871757865,1.161400072435577,0.9245170574589532,0.1108349306619398,2.0567949550632525,1.6401547665372451,-0.230677554012714,1.7762037529948491,0.375926323317314,-0.9406371983586088,0.0688922914260395,-0.0280556137836792,1.6029605936796505,-1.189341348381028,-0.5797857307214163,-1.203960521705001,-0.956756921585968,0.2722442834679742,1.8972380278999197,0.0897257592964954,-0.0977822515150759,0.3195227288378968,-0.128987006415568,0.9233162352909096,0.4195970851950011,2.126329773712391,0.1823160119657368,0.9923133815433142,0.0056469729701867,0.2243519810203316,-0.0857941075549768,-2.374270402577751,1.5110680816382944,1.1835157135788763,0.7389223332070011,2.884210491146107,0.4861585661480975,0.9006397474668965,0.1975939251349747,0.8069867875579905,1.033895099574266,1.0182688144227017,-0.3225740730945584,-0.376143898995075,0.2919747048763522,0.5857644023606968,1.542736126830869,1.1030088989126416,-0.2547073671177294,0.0676301824702838,-0.9015785196081526,-0.6925686924724348,-0.9283721993823976,1.5067211624998262,1.2378552928177702,2.0698879959153995,1.7725235085469306,2.084182366561772,0.8648390083490985,-1.358992378378557,0.7959007600533674,-0.6051725085107159,-0.3084262268356577,0.755691603269059,0.1397648772670623,2.099556283005916,0.7032950222535015,0.0199917338622488,2.9314300691827646,2.039100293632751,-0.0499102459062825,0.158527073346297,-1.1795106883519897,-0.3354890707546434,1.667960970477696
393,0.3507597517922561,-0.8585844502126392,0.0790480061382355,0.9772084455223816,0.8102835994130428,-0.6748030292171534,1.581051286813456,-0.2796534535880116,1.1217973715252698,0.7459317821074515,-0.9620310051261312,-0.2428179276195672,-0.874384339093382,1.1542310261178177,-1.0704306515752453,-0.3204409201914245,0.4728522465019888,-0.4974759164220345,0.3207913410094661,1.2118307706689255,-0.2288995893477385,-0.5301902917745444,-0.5311910590980401,-0.128987006415568,0.6869280875128231,-0.522142656436241,-0.7489749955875201,1.1047732518990694,-0.0561426396034066,-0.4865118183544982,-0.1028233609881257,-0.0013191542101794,-0.5857814615150871,1.5110680816382944,0.8001037853692754,0.4845628856510676,0.1872965727159176,0.825031979065879,0.7577920659850343,0.948428441443216,0.0477505596588109,0.3808827427616845,0.2136726308044456,-0.2963969652153856,1.209961103055233,0.8493384355134458,0.2863592122899175,0.8087078831971651,0.8446129802262852,-0.3493861730354561,0.966532707059882,-0.3212773472283388,-0.3447163753424974,-0.839722932717717,1.1481992798178915,0.4584308973697991,0.206171175340525,0.2310660625205504,0.5024455441794959,0.5181294902971642,-0.2832407590251702,-0.1881429946894337,-0.4942184397494581,-0.3084262268356577,1.0933361985052443,2.401887072587288,1.129119317209884,0.8552665368090068,0.6022396898669916,0.0278365178351546,-0.0560742158032311,0.3176858135860671,1.1103890461134476,-0.5384993065815455,-0.1916971698177339,-0.1231956438883246
394,-0.4416416337800664,-0.0476463277795837,0.6356543220117726,0.5091541362266299,0.5771340431626751,-0.1364308314706632,0.3989816923376698,0.0142019438637736,0.0386419815066555,0.575769947835058,-0.3436422796734477,0.0680615614868859,0.0086555034035802,0.5484821235182971,-0.2952926391882954,-0.421375116722016,0.5959210735263551,-0.5030671634414215,-0.2132262919469449,-0.0880648014745953,-0.1122766032143032,-0.0646021925572568,-0.2290684054385488,0.6086574365234608,0.8445201860315472,-0.5669874060377288,-0.5146909032741941,-0.373075198899725,-0.2079280628278347,-0.68862906474607,-0.0168471115621617,-0.0104528952416166,-0.4465950382725148,-0.0623883952530856,-0.4044586431469132,0.6664958554308253,-0.700746373155362,-0.3780549750117669,0.1751324333439907,-1.177209965070805,-0.3056474393184856,0.8887812425048034,1.0182688144227017,-0.4237010834995208,-0.4780774195447735,-0.706570766965423,0.5857644023606968,0.7170074433261362,0.7560200938195342,0.0123354188040637,0.5883558495387785,-0.1757297298147214,-0.6925686924724348,-0.4903405288039755,0.8057306157635056,1.4976634246337606,0.4142712159901942,-0.0980934240368313,1.120519176454923,-0.2619669253196903,-0.5974097597999697,-0.270423435711054,-0.014222374895436,-0.3084262268356577,0.5021304848036077,-0.741248436344237,-0.8117546143821801,-0.5312610515628648,-0.2897563370089611,-0.0352090193035429,-0.0560742158032311,-0.3219955388493099,-1.3099236654377011,0.1025120751888986,0.2497368825955844,1.9100091616082395
395,-0.1301665457689741,-0.1692870461445419,-0.4466082756406961,0.6538051130960473,-0.1689445368385013,-0.008246974864356,-0.0738461454526446,0.4941657597016895,-0.4578042389185427,0.202887384475141,-0.1484260096146824,-1.698799834252413,1.294050673620064,0.9748832535288986,-0.8228479321064885,-0.3036185541029926,0.165180178941073,-0.5222371532221771,-0.2132262919469449,0.6380263976361981,-0.677439674834279,-1.748016006147005,,,,,0.0390714967391222,1.5286658623453646,-0.4361820142385752,-0.7945167606614351,0.0858123944323569,,0.7828382986964878,,-0.1173042790089719,-2.463842809245894,0.6230277006101204,0.9131275505493098,0.4986115141234479,0.7438907628626952,0.2837294650055321,-1.0702558279329408,-0.4266639413574377,,-0.3741528316231849,2.00434231979087,-0.6118563579224207,0.8099892590991578,-0.0339331433073264,-0.0823433871136628,-1.3686135739799798,-0.9616668591513448,-0.6925686924724348,-1.032665454282022,0.0367049996056667,1.2378552928177702,-0.3475700265757042,-0.1593946740619199,-0.515558085450619,1.038193767375068,0.6469531188849147,0.0957982548289031,,-0.3084262268356577,,-0.741248436344237,,0.8114538235028763,0.1160528444488898,-0.2285486665288821,-0.0560742158032311,-0.5784031541458658,-0.1410257908480473,-0.5384993065815455,-0.3354890707546434,-0.4620631114710853
396,4.956897439061418,0.6957136177840503,1.0377012419005969,-1.799743520896537,-1.0082829393398252,0.0378992135139144,-0.4875705035191697,-0.2698582736729521,-0.525501450794706,0.4706914384199031,2.224838658765796,-0.3009926249785386,1.1272070268449603,1.0796828555838696,-0.9493014716201008,-0.7620280300127619,0.0421113519167067,-0.253058546717402,-0.5287821659666425,-0.5971451196387401,-1.5541492580154228,,,,,,0.6354310044457705,-0.9052554675252048,1.1479998281497723,1.300567575041684,0.599673142989414,,1.268320484420245,,-0.1706862977800627,,-0.2913091623003842,0.7585032327303868,0.2410437925078463,-0.4936916467764061,-0.7522742843130429,-0.562357328189822,-1.3005942426140649,,,-0.913839436112847,-1.2106667380639793,0.473136014285671,0.9627368287686192,-0.2783770685971611,-1.374773874230009,-0.5921191419331778,-0.6925686924724348,-0.919681094807429,0.6581938921865051,0.0687186996458136,0.7576362830621488,-0.3108746224710232,0.2964210000876872,0.2380948795629107,-0.3995149937639309,0.0851170792984328,,-0.3084262268356577,,-0.1810423182256514,,-1.137445271654132,-0.4524720957577612,-0.250057886626377,0.0350203280852898,-0.8715168679594163,,-0.45837288386024,-0.3354890707546434,-0.4620631114710853
397,-0.7583624720099715,-0.6558499196043753,-2.3460854764941397,2.126501789766507,2.302440759415396,-0.399207737513593,-0.9603983413094842,-0.2992438134181306,-0.6608958745470328,1.1506933252627276,-0.5503102516874452,-2.2292680227087738,-0.3641308611329575,1.0764416307780456,-0.833052954593552,-0.2952073710587767,-0.3809377409795519,-0.6771945706166173,2.214126585127651,-0.070818652383034,1.1225483611231315,1.1089066908320748,,,,,-1.2814388417541704,1.7139807697312486,-1.7361974586249151,-1.7401186672562183,0.9660990786427176,,0.9246350342437568,,0.3427425884190825,0.7457812860750413,0.2984459930445192,0.5947705719416562,0.1263122529699492,0.0888523744972294,-0.1041400777830177,-1.0702558279329408,-1.3005942426140649,-0.4160453143968401,-1.070333834644322,1.8770068593729456,1.7833851626438144,-0.5065136142583174,-2.071569530662594,-0.2820185611324582,-1.4067093097141967,0.4391160984967929,-0.6925686924724348,-1.131744046436665,-0.909670460437479,-0.1910894321701766,0.0136786377395808,-0.4281494212393608,0.5024455441794959,-2.2122079643618275,0.1460794923179456,0.7358334639553816,,-0.3084262268356577,,-0.741248436344237,,0.7648813943553502,1.196250230841527,-0.1116342204350085,-2.242343269127734,0.0748690860786024,1.8194465055062103,-0.939131420188073,-0.3354890707546434,-0.4620631114710853
398,-0.5901569482189528,-0.2098339522661952,-0.6745119580734634,-0.7605785980740589,-0.402094093088869,0.4891063887681157,-1.4332261790997989,-0.2992438134181306,-0.5029357135026515,0.7789228884928364,0.7161239955865495,1.342790893418679,0.207556512420662,1.0015333241545616,-1.0060946402437585,-0.7536168469685458,3.1649828376599993,-0.3065747681886777,-0.3588674645714207,0.7211105895132393,-1.3532492159554372,-1.6925203215587283,,,,,-0.5998851186608581,-0.9052554675252048,0.4897692276372397,-0.8116075561967441,0.9660990786427176,,0.5244574456286364,,0.8480075313815312,-1.4259970752316349,-0.6057072687228865,0.0339044846296617,0.7898898321286986,0.0681396981852779,-0.4564523660332728,-0.7074711852592844,-1.1735047757123858,-0.4358317035686286,,-0.913839436112847,-0.6118563579224207,0.5218271689401396,-2.640040551772578,-0.1964434865529745,-1.391375390609305,-0.4719716070921884,-0.6925686924724348,-1.6758071928297051,-0.6711654979710321,-0.0611853662621815,1.1868426169020916,1.5612199573240877,1.4014617365801172,1.038193767375068,-0.7903836132046305,1.704414704939884,,-0.3084262268356577,,-0.741248436344237,,1.0539365653251185,-0.3740548626258093,0.411809647124441,-0.8759251107999197,-0.5398242955004533,-1.3173498749890922,-0.8590049974667676,-0.3354890707546434,-0.4620631114710853
399,-0.1009976099052227,-0.1017088692751206,-1.1203999909860498,-0.2182372732218987,-0.5419838268390896,0.1391644602328971,-0.9603983413094842,-0.2992438134181306,-0.3449755524582704,0.9301232461319238,1.1955825921273937,0.7826897838230601,-0.4906328137019519,1.0897666660908771,-0.8321655613338074,-0.568570819995795,-0.3424787325344376,-0.5565833849126973,0.1751501683849903,0.8667125772670831,0.2820394469965692,0.1578497878005024,,,,,-0.0887198263408738,0.9657480668499354,-0.3088321340253101,0.1156962196804535,-0.5877087558354659,,-0.0673928227923682,,1.6576800501851925,0.6811182608149277,0.1575924428227683,0.6125878665537708,0.4332608612534867,0.184648502440005,0.1028196710601383,-0.9251419708634784,0.2719611983610113,-0.2048557119524415,0.2573993349181787,0.0816078493440638,-0.6118563579224207,0.3927249962232561,-1.6655188012983195,-0.1187583124666347,-1.4062567119019609,-0.419207878869369,-0.6925686924724348,-1.6758071928297051,-0.2125021086124798,0.328526831461804,0.5491646351970335,1.242295963863523,0.3193126160978882,0.1714199722452287,-0.4032110481250893,1.1102896089461414,,-0.3084262268356577,,-0.741248436344237,,1.0539365653251185,0.4081570378654106,0.3612220555992907,0.3083039597508527,-0.4039154176095409,1.1027716037089477,-0.939131420188073,-0.3354890707546434,-0.4620631114710853
400,-0.0878093044785785,-0.0611619631534682,0.9728148973811226,-0.7138798033804669,-0.5419838268390896,0.8826308285494788,-0.3102600643478018,-0.2894486335030711,0.0837734560907643,-1.7180999939233172,-0.3756798970198284,0.1669121322477902,0.6053089043427553,1.429735134612843,-1.2004337641278362,-0.0190401944403531,-0.6809180068514443,-0.9256056881922404,-0.4802351084251505,1.024001382023314,0.0265776824144086,0.2026664001636248,2.036851497007638,0.6086574365234608,-0.3149073959276379,,0.6354310044457705,-0.4470124925969133,1.392914004066437,1.3031047728708982,0.9660990786427176,,-1.0092825291270364,,-1.5471796975087613,-1.5051684451732816,1.2951688947639723,0.5523990912263884,0.2051911180467625,0.2959791376167442,-0.7101027324511079,0.3808827427616845,-0.4989403432842313,-0.4459405536168734,,-0.913839436112847,-0.3124511678516413,1.5445405979483526,0.9996505314380986,0.868693080021451,-1.2473002349791744,-1.193228073929808,-0.6925686924724348,-0.8849166765075542,0.37152927383741,0.8481430950937846,1.9021865066353296,1.410288849307771,1.613186564500553,1.038193767375068,-1.49077740710228,1.704414704939884,,-0.3084262268356577,,0.6556232423819875,,-0.2115864665249098,-0.40542175587859,-0.283936567373014,0.3993985036393736,-0.5396637732037318,-0.5582940076451544,-1.0192578429093786,-0.3354890707546434,-0.4620631114710853
401,0.2240373956707382,-0.1963183168923107,0.2818507486687657,-0.7675205829310208,-0.6352436493392367,-0.2146229840005106,-0.1329496251764339,-0.2453703238853033,-0.3675412897503248,0.7784983071538866,-0.4381499102044169,-0.3443015392849859,0.4393950819311633,1.0631165954652142,-0.8898461232172095,-0.568570819995795,0.4805440481910115,-0.478305926641279,-0.4559615796544046,-0.215029713267538,-0.7103793975916572,-1.861090108651528,,,,,-0.1100183801875398,0.7615724070145158,1.0534082369396316,0.3739440697399151,0.3840953651780256,,0.3389315932320626,,0.0552501763382163,,0.0405633451598141,0.3815043013885936,0.6715018273211525,0.0940305435752173,-0.2541398680795407,0.3808827427616845,-1.3005942426140649,,-1.1920628242329323,-0.2176769554338309,-0.9112615479932,0.6075761255400504,0.6378962452772002,0.1792371600051845,-1.3740684400827474,-0.5988125737082806,1.3392789543145822,-0.227869170639921,0.284383229859285,1.2378552928177702,0.628874382910166,0.417119642755334,0.6397952402407019,-0.0378012886481801,-0.6092953702568099,0.5293426549927943,,-0.3084262268356577,,0.7907641933712238,,0.1420934487730093,-0.338767107716431,-0.3306123860967515,0.3993985036393736,-0.5251632590665517,-1.0770420685523563,-0.3782464611389344,-0.3354890707546434,-0.4620631114710853
